#{"t_start": 1629400253.5074558, "env_id": "ApolloLanderSolidObstacle-v0"}
r,l,t
263.279003,426,100.421235
-86.801663,37,100.567291
-84.166597,35,100.663208
222.960851,651,103.158609
-83.160187,72,103.352476
10.507244,133,103.772136
39.299385,95,104.04594
285.888631,438,105.621655
-81.570756,72,105.884047
305.878347,218,106.551156
-350.064898,75,106.775296
-128.086899,49,106.903678
-108.510459,45,107.035866
-139.306601,61,107.183931
114.43789,1000,110.762103
296.400351,758,113.379726
-124.887631,93,113.660131
181.308461,968,117.093123
-47.578396,118,117.512124
-121.936945,46,117.830806
112.361842,1000,118.771852
-54.52692,42,118.789948
-114.220905,59,118.812746
-123.284436,54,118.833193
-114.456491,43,118.967261
270.63251,700,121.374118
-64.84017,37,121.462221
321.033039,313,122.449449
93.910687,1000,125.841893
-306.518717,106,126.185268
-109.784066,38,126.291822
-111.382832,48,126.444018
-297.054093,76,126.668226
257.374918,344,127.836027
235.010022,659,130.164586
-124.205533,53,130.303478
-355.002433,107,130.575862
1.502967,122,130.92258
-212.967638,79,131.196737
150.929371,1000,134.856987
-71.778502,66,135.025813
275.330764,461,136.357962
-71.019842,35,136.442311
-352.141832,95,136.718302
-216.890314,93,137.032909
-127.609775,117,137.382152
-328.867407,89,137.624118
297.98351,553,139.478651
260.371263,361,140.666209
116.396311,1000,144.169856
-118.145132,106,144.487701
291.401786,916,147.605837
-53.482666,118,148.009859
281.909566,580,149.783681
-132.434413,100,150.037047
-103.980903,123,150.375637
-120.817625,84,150.593282
-98.98136,116,151.812233
-294.739274,126,151.866954
-97.728419,83,151.904034
240.710115,370,152.126701
-57.589841,735,152.622808
-96.705219,121,153.025822
-103.572967,84,153.275288
183.141684,985,157.192641
-352.510552,102,157.49817
-68.921222,63,157.691381
-72.062518,69,157.871328
232.316917,838,161.169691
236.839049,393,162.435082
-233.982969,152,162.972174
243.872586,591,165.125558
73.821065,178,165.663367
-317.25678,103,165.905802
-129.459445,81,166.126365
169.79503,1000,169.548422
107.893924,1000,172.977186
-306.350549,80,173.221539
-28.671575,168,173.825904
-58.698489,59,174.003144
-169.078417,82,174.250147
288.269015,788,176.872317
100.084989,1000,180.890421
-33.166899,157,181.430246
-334.844401,126,181.838127
122.269381,1000,185.559339
10.772396,124,185.951404
-273.548154,142,186.318465
-265.200709,129,186.776891
3.699714,1000,189.390915
-5.274369,1000,190.590407
11.742423,1000,192.090423
-92.486435,78,192.121985
179.730525,765,193.190845
-148.149613,112,193.545332
149.991498,1000,196.969097
-88.924712,49,197.14711
261.17881,590,199.19318
-109.45284,53,199.336052
-295.355899,98,199.606616
103.738437,1000,203.264026
108.600171,1000,206.8048
197.284819,1000,210.298602
217.842661,784,213.063278
-225.732795,128,213.482879
