#{"t_start": 1629395889.1219923, "env_id": "ApolloLanderSolidObstacle-v0"}
r,l,t
-301.189231,87,226.126908
-289.525157,94,226.391464
-372.316741,102,226.677713
266.958264,363,227.768962
-110.195312,71,227.96101
270.061927,450,229.401386
239.395478,569,231.19345
293.40822,239,231.885966
263.100303,901,234.957649
262.078348,344,235.983331
273.381833,578,237.860848
286.750422,483,239.25254
244.818517,295,240.108916
283.505649,284,240.880983
-150.060918,83,241.105069
-354.734403,121,241.444323
-185.290819,125,241.797263
305.295594,220,242.43529
250.920506,507,243.968143
-240.53088,85,244.197647
-164.28634,66,244.374369
-77.995854,45,244.500482
276.128363,370,245.59293
294.839413,275,246.415324
-164.499223,105,246.700674
286.540295,285,247.518991
-274.621331,127,247.745171
287.174806,279,247.900605
282.452869,372,248.19494
-283.569736,84,248.233611
-142.636024,91,248.274573
-304.644795,160,248.723677
-352.657005,137,249.103678
-17.579399,85,249.334697
294.810135,282,250.148056
-269.035472,130,250.519833
-138.10588,168,250.988622
288.369159,312,251.870068
268.96325,322,252.810948
251.917081,422,254.097256
-178.910599,287,254.92486
-336.731197,97,255.186721
289.697562,240,255.854919
-142.031997,386,256.994814
127.624254,719,259.457968
-157.455183,112,259.767077
287.357425,320,260.716259
282.918589,315,261.638796
-185.990033,116,261.956815
282.989014,345,263.009395
285.8199,461,264.419584
285.79071,410,265.621235
-106.57233,214,266.240038
-166.03045,195,266.775909
219.678641,480,268.28084
-175.54645,1000,271.856609
58.709589,792,274.40029
296.974255,354,275.48899
288.838918,284,276.393596
230.90896,339,277.427679
-176.294494,332,278.465945
-95.377576,130,278.872331
268.386912,311,279.225336
-492.449241,175,279.315554
-364.751526,85,279.352909
-486.610842,127,279.418304
-479.608644,178,279.504691
157.060872,1000,283.335633
-217.328815,101,283.62767
-67.73025,134,284.00748
272.926384,832,286.780584
-86.391245,103,287.065886
246.627538,358,288.142042
-238.695033,88,288.379892
-517.936729,109,288.67618
-60.160965,373,289.789669
-231.36668,122,290.121636
-148.230295,156,290.588152
-36.477424,98,290.851635
-528.535035,1000,294.189805
-369.500882,104,294.473698
273.087539,422,295.779344
232.107212,542,297.500379
-150.592653,77,297.707833
302.025135,289,298.519592
246.683822,525,300.136421
254.910642,277,300.924934
-142.177301,111,301.243522
-112.483181,189,301.774123
320.670623,298,302.642219
-191.34147,281,303.433633
-90.233018,109,303.725838
-162.638172,202,304.280884
285.498376,353,305.376272
259.223001,414,306.597714
-187.212765,88,306.840914
271.619219,230,307.501643
-193.065162,356,308.561362
258.468267,524,310.217791
-272.687891,120,310.559537
-276.619909,116,310.664485
183.082796,619,311.174973
-227.98632,121,311.235735
239.494208,422,311.534628
-302.769082,142,311.604841
-66.939387,165,312.068143
-336.078924,306,312.965905
133.093997,1000,316.668671
-244.700071,625,318.608665
239.440484,495,320.169863
285.340523,490,321.690418
268.426605,701,324.035885
275.277775,392,325.207579
-221.15125,546,327.030447
-146.774139,164,327.482383
-202.752557,149,327.903524
-367.233009,389,329.090335
-140.814726,159,329.520237
276.974046,706,331.919002
266.51337,502,333.538543
250.937526,375,334.723037
-308.728431,107,335.02818
205.113774,401,336.240674
275.109079,256,337.005026
-69.268871,782,339.697548
306.393255,384,340.864858
136.721224,589,342.744197
48.120801,126,343.091214
-351.770307,152,343.500376
262.49125,293,343.785741
-96.125986,121,343.843712
162.968014,489,344.302979
272.431117,248,344.442867
-190.552425,456,344.76397
56.565421,174,345.24109
107.868962,1000,348.6524
-134.114262,122,348.999978
294.745399,233,349.685204
251.672,603,351.658289
-291.30996,164,352.120485
250.592239,274,352.918256
241.804068,658,355.060056
-401.827541,129,355.418693
-88.497146,96,355.68706
277.687874,518,357.378546
-341.15952,85,357.616391
267.219838,288,358.466568
-98.449369,120,358.800532
270.365524,234,359.454997
249.113155,345,360.474743
288.563008,372,361.569552
-188.188922,316,362.532152
244.925437,358,363.618101
-112.916632,161,364.068197
-397.080389,83,364.298126
-92.528848,149,364.70964
263.253765,477,366.289052
263.625141,404,367.526786
-108.396047,130,367.886086
234.178544,912,370.953304
255.258129,344,372.112028
-305.850478,147,372.5408
-292.730308,89,372.802943
-415.906637,570,374.764671
-163.717552,103,376.246816
-351.242195,719,376.808606
-350.585618,656,377.374014
136.084149,1000,378.481167
-298.113881,85,378.52832
-94.957401,41,378.654907
-84.911966,49,378.796909
-333.220788,86,379.051095
-125.174147,94,379.327906
-86.63887,142,379.75367
