#{"t_start": 1629380091.7583737, "env_id": "LunarLander-v2"}
r,l,t
-14.195576,87,785.279499
-59.726829,79,787.096546
-87.108514,149,790.70853
-63.472877,121,793.458925
-27.1318,120,796.268808
-45.763499,100,798.726602
-86.794885,60,800.195734
-100.843925,75,801.995938
-46.942241,90,803.99404
-116.749588,219,809.114134
-87.717123,89,811.297863
-27.295663,133,814.532583
-54.451426,105,817.006474
-44.972673,93,819.21503
-79.35241,67,820.809786
-41.180541,77,822.550582
-65.265388,65,823.988641
-20.238238,76,825.702863
-182.504908,111,828.403586
-50.480399,104,830.870808
-111.003419,111,833.478046
-23.950574,84,835.382778
-189.503277,259,841.410683
-35.709681,97,843.801862
1.697231,130,846.957075
-78.44763,211,852.106154
-11.500466,85,854.040517
-1.63641,125,857.034647
-38.918549,99,859.402323
-117.797205,100,861.677354
-53.340992,73,863.405622
-49.85868,95,865.623164
-0.755827,108,868.230183
-41.266802,91,870.425175
-79.469726,94,872.649927
-36.787739,123,875.479034
-192.098882,94,877.705597
-35.206954,123,880.561826
-29.789922,78,882.448462
-72.688037,95,884.722519
24.421769,545,900.879855
-37.76534,71,902.596209
-10.696744,136,905.916178
-58.995503,131,908.972597
-71.678658,99,911.258854
-59.014234,85,913.275463
-113.887535,100,915.592053
-180.116561,129,918.770272
-91.751852,92,920.880932
-87.47968,68,922.448943
-46.571797,111,925.145892
-49.795809,77,926.879804
-9.56408,126,929.80907
-62.359184,67,931.400167
-39.934859,88,933.569653
-45.340366,80,935.56417
-258.380978,114,938.194236
-58.318402,82,940.118772
-33.1462,113,942.733677
-20.574983,133,945.830996
-136.106304,120,948.679549
-93.108512,90,950.791217
-78.437409,114,953.4158
-66.201786,77,955.21565
-19.754573,81,957.252495
-102.097777,74,959.01679
-65.169343,77,960.778985
-79.156915,90,963.009965
-65.666573,112,965.638682
-68.690873,96,967.873355
-84.324908,114,970.462616
-82.833825,84,972.458174
-125.718492,96,974.702139
-59.063716,87,976.807379
-96.288226,68,978.449476
-4.396238,120,981.288643
-86.955279,111,984.038309
-25.217347,71,985.751606
-36.779554,85,987.667068
-39.142978,101,990.162298
-30.070743,126,993.06609
-7.153616,71,994.771429
-247.85666,122,997.507489
-67.32372,91,999.776214
-21.973228,81,1001.77105
-118.921465,100,1004.19769
-58.903173,100,1006.565479
-34.054263,125,1009.360961
-41.253643,85,1011.311985
-7.691846,124,1014.266223
-17.951032,103,1016.666404
-84.306494,102,1019.226511
-34.683378,113,1021.878263
-53.053411,97,1024.14093
-115.915185,97,1026.420162
14.666097,114,1029.038447
-87.653253,97,1031.412477
-93.299216,109,1033.950597
-89.557484,83,1035.890529
-5.638025,118,1038.69669
10.654379,77,1040.487261
-61.63463,113,1043.209706
-76.745307,74,1044.933169
-117.41681,95,1047.030216
-60.18288,103,1049.405354
-15.388838,76,1051.199284
-76.208057,133,1054.397388
-60.115336,115,1057.061471
-68.141413,119,1059.899044
-43.051526,86,1061.821299
-20.348903,128,1064.875143
-42.45518,79,1066.697453
-3.221922,138,1069.96876
-87.242381,87,1071.90926
-10.507742,82,1073.723466
-129.2489,134,1076.952275
-42.647036,107,1079.428631
-9.131567,116,1082.128928
-14.009031,123,1085.015573
-165.425831,94,1087.08032
-63.092312,106,1089.602169
-132.670503,89,1091.764839
-59.329765,86,1093.790883
29.165213,86,1095.898329
-119.851893,96,1098.120294
-57.985242,91,1100.179388
-63.725083,99,1102.468204
-70.415994,92,1104.608912
-52.263324,84,1106.733371
4.989087,90,1108.841283
-72.85365,88,1110.731359
-87.630356,95,1113.020906
-77.28226,84,1115.033739
-56.388484,84,1116.998036
15.675028,126,1119.967269
-78.522985,100,1122.213318
-31.59848,73,1124.022515
-35.823834,114,1126.679085
-38.043599,76,1128.497169
-128.199962,82,1130.324829
-52.00814,101,1132.655965
34.107777,176,1143.164265
-62.980405,73,1144.860859
-58.249212,110,1147.409631
-48.085233,120,1150.35795
-27.027344,80,1152.264319
-4.781483,71,1153.830041
2.129169,79,1155.716338
9.898636,120,1158.54451
