#{"t_start": 1629133942.58016, "env_id": "LunarLander-v2"}
r,l,t
-432.435574,55,125.280788
-405.83597,59,125.43575
-532.398735,78,125.673914
-529.768406,71,125.912398
-496.363241,60,126.095317
-499.21205,85,126.359749
-515.834906,63,126.527333
-398.525603,63,126.692004
-480.422233,65,126.859068
-422.04959,64,127.024134
-450.99593,71,127.210119
-612.564571,82,127.432542
-440.735203,70,127.654236
-429.116447,67,127.861718
-396.800572,59,128.051854
-303.831046,51,128.209885
-414.523302,52,128.381739
-190.704359,54,128.567344
-491.362602,79,128.827202
-824.265456,96,129.124095
-456.402396,68,129.337457
-500.399309,72,129.553467
-547.573296,78,129.781433
-501.994296,74,130.003714
-635.0747,86,130.263028
-290.798444,57,130.468223
-579.703645,70,130.68394
-516.002484,66,130.894063
-544.197817,77,131.127495
-471.137106,55,131.296874
-412.06855,65,131.492829
-791.875999,90,131.76528
-440.487353,78,132.044911
-607.362299,71,132.263753
-779.40816,82,132.520096
-739.747833,83,132.767466
-425.619639,60,132.959832
-633.589269,82,133.207714
-789.540766,84,133.445149
-359.543747,54,133.630421
-474.210225,58,133.869944
-673.034737,86,134.086977
-484.358172,57,134.230908
-463.266328,56,134.404796
-822.042215,85,134.678761
-523.756939,71,134.900603
-988.480663,89,135.189238
-604.781212,65,135.394256
-490.692854,80,135.642367
-491.003943,75,135.892162
-441.036936,72,136.166358
-491.981149,67,136.364568
-448.350526,56,136.511515
-484.099556,60,136.706683
-582.333944,68,136.938292
-506.768581,69,137.147344
-753.588811,80,137.436421
-478.047153,57,137.613917
-374.30089,54,137.749843
-531.115594,60,137.924307
-354.543918,51,138.079298
-240.772897,58,138.275531
-421.745344,64,138.447193
-525.985237,65,138.661431
-447.330759,87,138.93641
-407.237897,56,139.094014
-582.280942,63,139.263574
-643.945953,82,139.532305
-773.54835,85,139.795588
-388.439285,64,140.016196
-488.117929,56,140.160862
-516.124007,73,140.386723
-792.378989,84,140.64164
-484.982727,68,140.831686
-565.054969,78,141.070019
-350.437338,56,141.245843
-430.908712,53,141.41512
-692.1013,80,141.67181
-560.733278,66,141.925853
-416.377234,50,142.096353
-610.536869,93,142.443988
-444.772505,62,142.641263
-766.805434,88,142.939333
-464.233109,67,143.141188
-712.096834,75,143.400474
-487.906682,81,143.670313
-497.135339,73,143.926178
-828.709175,85,144.193231
-435.232835,64,144.391676
-802.326605,92,144.699026
-288.706596,55,144.870256
-771.159591,88,145.198782
-343.394172,52,145.372072
-511.763968,65,145.580846
-649.339769,71,145.84073
-494.635787,71,146.065228
-526.572947,66,146.262155
-622.441598,85,146.535573
-563.26029,64,146.731399
-656.144198,71,146.965466
-473.803761,58,147.160892
-584.746395,75,147.364631
-660.039381,78,147.613214
-795.142214,84,147.878618
-720.716263,82,148.153915
-580.149436,65,148.356244
-483.953516,54,148.549154
-559.836627,66,148.756072
-305.017051,55,148.899356
-468.873567,75,149.144799
-456.696103,57,149.29371
-674.240277,80,149.54281
-482.217695,57,149.732559
-727.269859,81,149.944863
-491.311349,66,150.155015
-699.549113,75,150.395372
-454.121129,59,150.592686
-417.549875,57,150.771162
-431.840897,58,150.953122
-822.296219,84,151.218719
-967.734407,85,151.466218
-531.072653,68,151.662803
-411.65012,50,151.839813
-427.977907,52,152.024425
-462.116297,57,152.202143
-710.048427,80,152.474105
-652.953138,70,152.666214
-574.638705,70,152.851815
-484.031348,71,153.044189
-738.13747,76,153.249618
-702.090901,72,153.478566
-548.665508,60,153.662557
-416.323608,54,153.82451
-450.349278,61,154.008339
-497.657247,74,154.2372
-1004.350997,89,154.517347
-636.611228,66,154.722267
-414.936253,51,154.879126
-496.953265,60,155.076662
-789.451505,77,155.248973
-348.069691,52,155.269376
-467.270718,81,155.302358
-462.896982,52,155.322901
-946.259761,84,155.357294
-495.871073,76,155.597052
-324.70437,50,155.75186
-390.541933,54,155.920524
-705.790864,81,156.174331
-403.328609,50,156.358183
-656.770771,78,156.615571
-338.79672,51,156.798424
-559.015612,68,157.019253
-407.233555,51,157.221142
-650.908301,68,157.467899
-489.10314,58,157.649531
-413.745887,59,157.833152
-803.125972,80,158.085643
-478.7128,56,158.258347
-388.372043,58,158.463272
-743.197437,84,158.750842
-773.564918,75,158.998385
-486.990154,76,159.242545
-798.154648,81,159.508449
-828.10257,80,159.78685
-497.3468,57,159.995643
-343.664452,50,160.193133
-578.300974,63,160.420226
-327.330004,50,160.56263
-464.008136,54,160.768942
-298.406153,53,160.941791
-593.490469,66,161.148981
-606.288598,67,161.36423
-579.220518,63,161.564157
-576.004452,64,161.770219
-688.592108,81,162.021011
-407.433802,52,162.203044
-546.297741,61,162.364486
-777.459901,86,162.667451
-538.02187,71,162.914784
-447.19191,59,163.104886
-546.766231,58,163.287389
-680.5357,70,163.494129
-528.436505,68,163.732938
-525.024414,70,163.952792
-344.957014,52,164.121105
-547.316027,62,164.312284
-295.796304,51,164.474258
-540.088716,74,164.706067
-456.214077,71,164.954954
-454.349509,53,165.141826
-456.844155,77,165.3752
-914.407614,82,165.637835
-380.508441,52,165.793516
-361.473836,51,165.940975
-585.95888,75,166.165292
-328.665118,52,166.325748
-433.716897,70,166.523587
-516.024551,65,166.688783
-368.470278,51,166.819109
-772.196474,84,167.033589
-653.124319,70,167.21203
-380.726637,54,167.351973
-523.417744,61,167.50923
-439.96158,76,167.707165
-431.543792,60,167.860632
-765.668373,83,168.075397
-389.38618,54,168.263272
-498.097581,71,168.491435
-569.936843,72,168.722921
-576.553489,66,168.92817
-692.013878,81,169.171715
-444.573647,57,169.32382
-429.298066,71,169.543068
-338.928839,52,169.713442
-508.532269,63,169.954518
-353.884963,52,170.119547
-761.191972,77,170.383017
-834.426661,85,170.672143
-582.345705,63,170.907172
-892.043655,86,171.187355
-321.838294,54,171.357959
-836.663724,84,171.66115
-369.008191,52,171.847913
-526.538364,65,172.079543
-793.99792,81,172.366998
-419.131135,51,172.529779
-497.105666,66,172.731577
-537.699534,61,172.929004
-443.601909,62,173.124533
-405.467656,49,173.28139
-509.243128,75,173.53857
-491.731159,63,173.749277
-513.286416,60,173.973235
-492.931486,60,174.159083
-757.693972,73,174.396146
-452.564328,59,174.589571
-466.76406,60,174.805046
-369.62386,59,175.036486
-361.546932,53,175.198168
-463.539475,74,175.426827
-540.460409,68,175.636226
-456.667401,57,175.815457
-936.260222,87,176.125184
-438.833562,80,176.404789
-353.432812,58,176.587432
-460.136536,52,176.751799
-379.925106,57,176.934164
-428.927629,52,177.102499
-537.88905,68,177.350322
-862.271035,86,177.615926
-784.662256,86,177.907022
-558.169902,71,178.135838
-776.744004,85,178.439431
-390.255721,51,178.602315
-799.306428,78,178.898249
-341.225114,54,179.10012
-315.884314,50,179.264734
-803.9292,87,179.587709
-539.692839,69,179.788066
-587.101316,126,180.185658
-694.239693,71,180.383462
-702.015307,80,180.649272
-522.007371,66,180.853388
-965.849979,85,181.186242
-507.1075,57,181.390018
-472.653939,58,181.599234
-974.228934,90,181.899493
-711.053202,78,182.147277
-450.753141,56,182.332911
-348.504162,56,182.510434
-480.27967,58,182.674418
-651.64169,79,182.926874
-322.865332,54,183.095778
-788.625826,84,183.333568
-434.2449,51,183.492691
-767.416755,76,183.730291
-586.759829,63,183.926763
-368.143076,55,184.096285
-540.343492,70,184.333179
-435.489785,60,184.519388
-629.848716,69,184.708585
-464.314303,55,184.887081
-519.183555,65,185.081431
-548.002598,68,185.276012
-726.472087,76,185.546033
-564.309179,70,185.749745
-522.361324,73,186.028321
-582.453169,60,186.248832
-535.608625,70,186.507498
-425.257121,54,186.67795
-524.153122,68,186.897136
-843.129593,86,187.177985
-688.219958,77,187.429454
-354.086277,56,187.592835
-565.767034,68,187.774457
-447.69081,55,187.797493
-476.291653,58,187.821774
-770.101475,80,187.85654
-875.75484,87,187.894794
-502.780906,56,188.054819
-341.976439,56,188.210386
-674.851243,78,188.452757
-538.545951,64,188.671439
-668.290779,67,188.923859
-520.881393,57,189.089481
-578.016084,63,189.30394
-1103.338495,95,189.640387
-824.547543,86,189.930297
-415.174239,50,190.096504
-585.937519,69,190.331128
-502.067104,57,190.522102
-796.229139,85,190.799132
-432.423654,57,190.984969
-553.264249,62,191.160061
-872.487622,86,191.432496
-648.040234,79,191.663952
-377.780974,55,191.817733
-472.865548,59,192.002597
-332.25551,52,192.164712
-644.781329,77,192.406661
-381.793827,81,192.659517
-502.207492,73,192.875782
-669.645651,107,193.171603
-517.550601,76,193.408954
-488.976796,59,193.595596
-871.729564,85,193.862888
-369.794856,51,194.02313
-587.700935,77,194.295405
-615.348704,66,194.503041
-787.890799,85,194.766972
-925.870784,85,195.104591
-517.734083,60,195.270917
-843.642504,82,195.506499
-659.885176,74,195.720454
-500.132597,66,195.951185
-683.300777,72,196.179897
-460.688566,60,196.355314
-327.073807,92,196.684828
-428.514448,56,196.864729
-695.993883,83,197.13799
-388.558947,51,197.306574
-467.990131,56,197.515896
-809.834762,81,197.780773
-450.198806,59,197.959557
-385.086326,57,198.134471
-466.453861,61,198.324239
-631.575888,84,198.610107
-418.413982,52,198.780337
-683.559073,77,199.022098
-399.995475,52,199.185704
-399.214541,53,199.343342
-856.992139,86,199.616092
-749.891982,84,199.914967
-458.106198,57,200.094172
-487.380388,55,200.284658
-536.859727,66,200.508143
-533.690997,72,200.757796
-842.853363,87,200.99729
-524.151358,58,201.180946
-674.136066,88,201.480662
-360.469433,53,201.644467
-490.536288,65,201.866595
-413.780968,50,202.015055
-590.985571,64,202.209029
-525.726694,109,202.50211
-507.878304,62,202.676432
-555.70117,69,202.880726
-779.455571,81,203.162808
-542.518776,62,203.404531
-586.968227,72,203.648521
-739.773345,76,203.960697
-358.3434,56,204.163904
-346.787529,51,204.322595
-958.449997,85,204.599996
-665.238043,69,204.813432
-475.642956,64,205.028609
-516.475499,57,205.244069
-643.640188,69,205.470358
-476.342832,75,205.717735
-581.992921,65,205.924432
-445.838475,57,206.116745
-535.799783,69,206.338456
-733.192887,82,206.592361
-537.35295,69,206.802274
-455.86361,62,206.974487
-439.540038,54,207.120576
-646.658979,76,207.349034
-560.519044,70,207.539383
-384.80863,95,207.826914
-410.058025,54,208.01049
-726.947087,84,208.311896
-579.905635,64,208.529361
-725.163103,84,208.786434
-614.999594,64,208.983205
-371.355854,53,209.146179
-660.630257,66,209.350217
-971.39298,87,209.638837
-824.738843,88,209.930705
-626.920708,69,210.143747
-777.9347,85,210.419652
-918.794652,84,210.657025
-496.235018,65,210.858858
-560.223865,75,211.094411
-320.529542,55,211.275011
-518.835277,79,211.518705
-875.280705,83,211.810441
-682.519958,86,212.054859
-425.789126,56,212.230799
-555.015251,64,212.431231
-405.53464,58,212.61162
-352.300652,55,212.808187
-419.544654,52,212.974454
-400.811548,54,213.12619
-410.39782,56,213.292621
-450.316311,63,213.474385
-708.473748,81,213.741657
-763.635516,81,213.993973
-623.064647,71,214.215644
-413.42711,53,214.37932
-766.280618,86,214.681254
-505.258105,67,214.891221
-809.255706,79,215.162021
-504.338514,71,215.386434
-771.150333,81,215.641958
-770.679188,78,215.886103
-414.313705,81,216.1818
-588.049191,64,216.38971
-463.319177,59,216.589334
-355.878821,50,216.758636
-363.449929,50,216.924904
-712.268204,81,217.190595
-583.658127,114,217.579708
-418.088526,62,217.799535
-510.406095,61,217.999794
-768.430818,85,218.30988
-336.383235,50,218.47531
-474.29238,64,218.705883
-806.589509,84,218.99146
-481.121283,56,219.147985
-390.560897,57,219.329413
-688.700767,79,219.577324
-388.094773,48,219.720581
-637.811423,70,219.950893
-412.623911,51,220.07368
-395.347299,52,220.093903
-521.052512,62,220.118288
-445.674477,58,220.142029
-684.308912,70,220.170502
-474.696332,54,220.35878
-471.454582,59,220.543596
-914.277974,82,220.85183
-331.286851,93,221.159983
-758.655698,82,221.459594
-795.681017,78,221.753227
-461.136494,62,221.967636
-625.537494,67,222.212634
-600.794339,66,222.473836
-715.413221,76,222.720675
-584.473867,63,222.932212
-535.029581,60,223.143678
-811.192481,78,223.383346
-613.749041,71,223.61651
-542.752856,70,223.874291
-689.253896,78,224.103665
-332.84628,50,224.27716
-391.102089,57,224.429379
-556.201559,72,224.616685
-395.327928,58,224.774248
-646.5758,117,225.216926
-493.092604,58,225.40597
-438.335794,65,225.615752
-428.96747,58,225.803248
-374.528697,57,225.98786
-455.074157,74,226.203667
-488.401184,66,226.384937
-950.270087,87,226.641375
-738.932205,72,226.863371
-611.391109,103,227.260864
-517.999673,72,227.502823
-534.046273,56,227.696045
-596.553082,78,227.991883
-656.994711,78,228.232774
-341.413377,54,228.418708
-774.721444,76,228.717482
-1028.355612,126,229.198893
-364.524255,56,229.386395
-788.080224,81,229.615213
-553.388981,64,229.827237
-379.454351,49,229.974457
-440.715527,57,230.179967
-520.33862,70,230.407911
-790.630998,85,230.642732
-456.968737,60,230.828571
-743.323264,78,231.140873
-463.423942,54,231.329319
-651.580322,69,231.597856
-804.106879,78,231.856204
-757.845772,79,232.152188
-746.496359,81,232.452567
-449.920404,54,232.63847
-670.587006,80,232.925869
-921.29645,85,233.257913
-468.036043,81,233.574175
-638.919527,70,233.8629
-635.779283,82,234.161038
-484.274085,74,234.41043
-797.801159,82,234.655562
-310.026182,50,234.834198
-436.114326,54,235.029317
-512.727581,57,235.25728
-568.735992,62,235.473543
-471.951201,59,235.696795
-359.316126,53,235.873276
-520.068151,66,236.095665
-446.878786,55,236.319206
-483.4261,60,236.518127
-488.885134,54,236.739267
-485.091782,64,236.961012
-452.098962,56,237.148766
-446.258494,60,237.316151
-545.176474,65,237.518971
-417.546599,60,237.72075
-773.299166,85,237.996832
-746.082286,83,238.280611
-442.218004,79,238.56351
-423.404989,55,238.716216
-382.198358,51,238.879313
-501.795783,67,239.096621
-439.217544,60,239.315715
-746.040113,83,239.566159
-349.380787,51,239.705469
-644.671322,70,239.90463
-668.062542,70,240.12561
-342.791149,53,240.284206
-478.728525,61,240.478921
-489.350954,63,240.674349
-823.863503,77,240.941017
-508.649639,69,241.177166
-459.324857,64,241.384907
-585.501924,62,241.582407
-999.606803,90,241.88664
-1075.322202,91,242.234281
-664.23173,71,242.464017
-464.054283,64,242.670155
-609.060159,67,242.881502
-779.821045,85,243.129739
-758.258837,78,243.343072
-551.029151,72,243.565969
-736.902118,76,243.827845
-320.1098,51,243.99684
-333.134335,53,244.164275
