#{"t_start": 1629380353.4398837, "env_id": "LunarLander-v2"}
r,l,t
-99.576196,117,283.68236
-16.211801,115,284.599594
-12.23629,114,285.597883
-54.359415,99,286.531229
-65.731444,65,287.062913
-19.226756,139,288.363384
-78.956489,127,289.485972
-55.363215,122,290.462038
-29.207817,99,291.326034
9.023093,119,292.362112
-10.265871,151,293.744203
-23.018119,75,294.421938
-59.074003,87,295.211639
-2.318171,78,295.963968
-66.478468,132,297.107497
-48.915607,119,298.250024
-56.00778,64,298.816459
-18.286619,74,299.50315
-45.238941,153,300.824186
-41.698715,149,301.956252
-104.465348,88,302.643787
-15.049883,89,303.385871
-68.105979,107,304.313729
-57.190182,123,305.443519
-35.395976,133,306.636291
-17.822481,112,307.622536
9.417175,115,308.598938
-84.50575,132,309.832174
-20.812306,130,310.943573
-96.406146,98,311.850718
-95.52062,96,312.660151
-84.884809,69,313.263162
-40.315516,82,313.936394
-45.798917,92,314.834868
-47.783239,109,315.725588
-15.357998,111,316.556909
-21.341551,75,317.13631
-41.91356,94,317.872277
-67.763978,71,318.477266
-48.831578,123,319.497042
-69.82641,88,320.255812
-175.445215,125,321.381083
-33.579006,82,322.115874
-88.553633,79,322.764935
-36.804936,130,323.850716
-71.475306,96,324.682226
-53.476444,100,325.559091
-50.407376,101,326.406739
-90.43669,104,327.237788
-16.771796,106,328.10708
-62.876424,135,329.290837
-316.074334,125,330.222671
-45.933616,68,330.79749
-27.941373,129,332.036059
-87.826391,110,333.077225
-43.427449,85,333.850237
-45.464372,80,334.547561
-66.46256,86,335.246851
-61.004578,88,336.023795
5.29759,98,336.878945
-74.661183,107,337.824887
-180.270368,161,339.272759
-85.031756,101,340.146306
-84.13935,90,340.889089
-109.829044,125,341.948076
-4.611492,126,343.21173
2.56089,137,344.5357
-26.803947,95,345.298657
-79.836248,88,346.08616
-38.289568,140,352.936496
-22.284778,116,353.827857
-130.942147,136,355.040616
-101.314024,75,355.655079
-52.957314,92,356.508901
-79.503951,71,357.137569
-100.532899,94,357.952906
-240.785734,542,363.071711
-111.420618,97,363.886326
-137.811851,120,364.999836
-33.366571,98,365.788882
-198.683278,518,370.608224
-64.27993,94,371.369975
-83.640312,109,372.23983
-53.208407,123,373.257593
-12.249059,125,374.388452
-49.142417,109,375.34346
-85.622534,101,376.253885
-72.248192,70,376.875726
-40.713071,107,377.733181
-42.901127,103,378.685774
-57.595092,106,379.664321
-116.545815,103,380.593844
-42.613497,108,381.489722
-57.425021,89,382.265689
-54.318289,88,383.105261
-7.338403,108,384.128071
-69.813805,99,385.030801
-78.574886,110,386.02982
-28.178228,136,387.240104
-64.060161,70,387.754639
-79.52075,85,388.433614
-88.932508,100,389.237024
-46.166067,82,389.905422
-68.139977,87,390.692402
-112.311546,102,391.617924
-109.136745,72,392.258818
-76.410121,116,393.300798
-60.197467,86,394.118619
7.655372,86,394.968879
-41.778519,88,396.013632
-170.287328,107,397.104574
-79.337508,103,398.1244
-112.578227,80,398.879231
-30.771596,82,399.684457
-48.44747,90,400.600064
-79.1991,65,401.216948
-72.535081,90,402.107377
-16.160074,112,403.135204
-58.868127,81,403.925499
-35.537081,92,404.764763
-30.630538,66,405.395352
-61.377027,111,406.372948
-42.895869,69,407.085707
-80.561612,101,407.934468
-35.961366,80,408.695571
-97.964594,107,409.671811
-57.469971,111,410.680663
-13.927737,74,411.379361
-34.936126,110,412.250563
-69.720219,117,413.178864
-44.223493,80,413.950867
-73.811131,83,414.585337
-3.529129,87,415.444227
-3.321472,81,416.141135
-9.156001,119,417.205375
-0.526731,108,418.142444
-61.574427,106,419.131462
-186.777543,111,420.143522
-13.245492,115,421.192757
-75.666595,102,422.09606
-30.041565,125,423.108918
-110.240468,105,423.970573
45.707718,139,425.024148
-18.149508,74,425.657809
-75.846566,86,426.439226
-32.375197,78,427.089298
24.33572,100,427.943835
-9.261476,80,428.657884
-18.299337,94,429.502022
10.749585,121,430.660371
-49.799468,86,431.488383
-24.440845,117,432.578534
-81.295226,94,433.444344
-34.804394,124,434.574518
-7.779266,131,435.66767
-14.185471,112,436.632591
-39.24716,97,437.510882
-79.157115,86,438.407773
32.724906,137,439.528927
-58.585514,84,440.192303
-17.718803,77,440.913645
-41.286007,207,448.370839
-32.430011,123,449.48455
-78.949676,64,449.98636
-77.517949,98,450.77722
-78.706088,108,451.588888
22.953809,131,452.6314
-26.83196,153,454.054463
-56.772673,127,455.181304
1.847991,148,456.562445
26.93058,94,457.39798
-53.454079,88,458.248163
-53.058005,92,459.12966
-87.198738,95,459.956312
-46.286254,86,460.720512
-43.209962,116,461.735841
-31.571152,68,462.411021
-2.032615,111,463.42214
-27.978299,89,464.209694
-28.698432,1000,474.258193
-21.891299,99,475.259275
-74.903883,66,475.872855
-55.726816,92,476.566164
-95.256193,77,477.231303
20.939663,78,477.985379
-45.375168,97,478.77889
-114.477961,478,483.114303
-75.044117,110,484.113899
-37.614469,107,485.06926
-34.287011,144,486.253006
20.433905,125,487.317189
-8.736902,82,488.06811
9.228268,101,489.033079
-80.891109,83,489.765149
-28.407783,65,490.327793
-82.577532,98,491.132184
-52.239025,75,491.739426
-1.780629,116,492.721642
-75.140261,80,493.382953
-96.891779,118,494.400412
-20.549958,128,495.591116
-6.208094,90,496.404558
-24.595693,74,497.146554
-29.434514,109,498.165654
-79.10571,68,498.846474
-41.712441,62,499.336726
-40.754378,100,500.171438
-82.737317,82,500.917623
-12.697712,79,501.691534
-76.681499,85,502.479077
-65.088415,92,503.335672
-11.350849,83,504.030017
-3.002555,139,505.264163
-65.426188,78,505.842705
-84.477883,90,506.499436
29.792096,93,507.249701
-11.117553,116,508.230544
-88.624882,97,509.220251
-27.670507,88,509.989467
-90.579342,104,511.014271
-76.706129,105,511.969278
6.595162,84,512.715465
-39.723382,122,513.839821
16.997626,116,514.939996
-43.787634,84,515.718615
-67.361569,95,516.510578
7.700991,113,517.528476
17.260971,131,518.686667
-27.814593,79,519.384067
-24.551556,133,520.416488
-55.172451,100,521.23466
-132.748606,114,522.347935
-5.237734,125,523.475221
27.387028,88,524.203382
27.480956,92,525.058899
-29.340234,92,525.88905
-49.532607,72,526.532021
-59.230374,103,527.505277
-86.60569,89,528.397432
-58.237444,108,529.366315
16.255874,79,530.05267
-24.301538,99,530.834316
-34.869069,79,531.459843
-23.107446,83,532.224968
