#{"t_start": 1629288878.7242231, "env_id": "LunarLander-v2"}
r,l,t
-58.696309,91,106.576044
-34.553892,81,106.781755
-10.913723,115,107.043386
2.850719,89,107.297894
-25.070505,95,107.589581
-19.500713,86,107.809376
-39.036308,76,108.027998
-49.576448,92,108.286741
-19.222118,112,108.596706
-2.193361,1000,112.43815
-85.967677,151,112.842036
-21.219881,98,113.112609
-85.423804,107,113.454818
-49.204511,138,113.836811
-37.217522,123,114.210551
-36.508408,107,114.514958
-32.052107,82,114.751258
-27.618029,136,115.123523
-28.42157,102,115.416638
-47.847621,93,115.650388
-297.715323,243,116.443168
-50.966622,125,116.822344
-10.54893,114,117.15029
-121.834854,136,117.55876
-37.243252,94,117.835686
-32.329417,132,118.220047
-190.814666,128,118.587729
-30.260026,88,118.816132
-8.151984,114,119.185398
-17.581873,148,119.59582
-68.314428,93,119.809831
-60.244382,115,120.075433
-24.463021,102,120.333444
-106.345312,443,121.802839
-12.749927,75,121.992097
-16.789669,1000,125.540738
-23.648658,128,125.916719
64.353697,1000,129.744188
94.786153,236,136.706863
-23.349673,99,137.076277
-6.87775,1000,140.778162
-31.299648,143,141.247012
-11.07451,70,141.455358
-149.77466,119,141.799124
-42.491466,80,142.064981
-195.238595,353,143.24545
-68.583387,79,143.477735
8.007069,96,143.812134
-29.734797,110,144.119281
-113.847318,81,144.339914
-29.699769,103,144.603985
1.560376,123,144.934573
-28.088116,96,145.211581
-154.560191,118,145.639747
-90.59565,100,145.96961
-39.677653,122,146.362177
-40.195393,83,146.632453
-16.765651,73,146.840639
36.366636,94,147.124188
30.080317,77,147.338542
-27.544331,82,147.556944
-78.104246,150,148.092911
-36.844961,69,148.269325
-7.707572,131,148.700606
-235.675706,806,151.648005
-81.649848,157,152.149962
42.280623,1000,156.21378
-249.278827,253,156.998507
-35.352625,85,157.263007
-199.004093,291,158.147709
2.727276,193,158.714995
-12.614246,126,159.052544
-41.638967,94,159.292406
35.723053,88,159.519678
91.34896,1000,163.37849
33.627331,1000,167.248505
-65.380229,97,167.516736
-19.290821,140,167.923432
-25.757296,101,168.21339
4.704981,87,168.459872
-53.930163,93,168.746643
-29.276934,92,169.107458
-21.732116,119,169.577173
-73.228053,104,169.874669
-22.301209,79,170.104882
-35.650627,94,170.359727
-14.456679,61,170.547075
0.908501,155,176.405665
86.153644,1000,180.423881
-26.687509,270,181.25361
-26.582634,87,181.508693
96.818391,1000,184.834596
129.347803,758,187.619454
-33.074668,196,188.136625
-20.780399,113,188.467097
-7.206259,95,188.708435
95.446079,1000,192.506733
-80.410893,86,192.762553
-126.105579,329,193.950841
-172.972223,193,194.623924
18.496483,83,194.887859
-63.401253,84,195.164978
-1.296409,114,195.600861
-15.092449,106,195.963049
5.642925,98,196.231871
48.364862,102,196.600873
92.694399,1000,200.620815
-31.106875,83,200.945474
-9.107498,80,201.306743
-249.91336,212,202.039397
18.402359,89,202.361548
3.358285,99,202.71468
-9.127335,1000,207.390509
-149.032039,169,207.94911
155.325231,1000,211.676836
-346.513272,144,212.204451
-50.250085,68,212.421949
-14.060893,166,213.08037
-27.383448,403,220.378843
24.628011,228,221.053119
7.530685,114,221.390921
219.295408,800,224.735174
-26.139526,167,225.322254
-108.88977,170,225.970528
208.019622,953,229.959927
-27.273776,129,230.376693
33.326096,82,230.611794
19.810688,89,230.983985
-20.509845,290,232.004415
34.713138,131,232.357689
73.250906,1000,236.943438
170.056039,660,239.643966
-53.6482,79,239.853377
-83.382954,137,240.235111
-39.598943,164,240.693857
-23.28989,120,241.008423
37.366625,77,241.199595
106.105128,1000,244.592502
219.108191,961,248.403242
-132.595209,253,249.332959
-8.261797,80,249.585077
3.407165,82,249.808286
-1.71005,141,250.327291
245.093255,399,251.627679
270.056439,319,252.501115
248.349678,677,254.949791
-36.665256,141,255.396621
-41.359147,90,255.649338
-53.513355,109,255.952953
5.459787,184,257.499121
-27.368643,83,257.719269
21.027359,126,258.108975
-9.216888,126,258.431535
41.536462,87,258.707151
12.971106,125,259.134076
-37.459002,151,259.631104
-29.830099,136,260.028572
264.324966,332,261.08071
213.407111,544,263.034082
-0.330161,319,264.044145
246.031051,368,265.171824
-64.793293,258,265.97941
-39.381176,503,267.656255
-102.147921,244,268.43343
-1.643133,119,268.801936
-210.576959,930,271.895017
-19.777359,138,272.30847
24.802009,118,272.645572
-16.989729,112,272.955042
-66.287557,179,273.785529
10.880015,97,274.247064
180.918064,994,278.055783
74.404076,1000,282.240658
-16.777715,119,282.534471
-15.459811,83,282.842906
139.18797,917,286.896773
-2.254075,104,287.206061
65.061957,150,287.718014
-26.068842,94,288.091127
-18.581455,94,288.476847
-87.283946,1000,292.541991
-27.442972,127,292.953497
-326.624627,687,302.288215
-98.026582,96,302.543659
-32.812324,152,302.967876
-25.327411,103,303.267924
-110.874597,529,305.406045
-155.485855,846,308.857971
-73.953564,331,309.990777
-11.513312,123,310.427671
-72.574993,468,312.057478
-116.187235,301,313.075735
-278.725686,110,313.468195
211.200848,487,315.166849
-38.343093,81,315.381094
237.682532,368,316.536467
143.317227,754,319.581357
-10.288625,573,321.698791
216.736572,518,323.505358
-118.022194,489,325.229246
198.821435,488,326.850742
275.500205,286,327.742191
-106.772328,451,329.156949
244.524576,409,330.646847
-48.24155,253,331.605072
